"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"0","0","168","0","0","0","0","101","0","0","interacts with","BACH2 (interacts with) LYN","0","0","9606.ENSP00000257749","9606.ENSP00000428924","false","interacts with","BACH2 (interacts with) LYN","113","0"
"338","0","338","0","0","0","0","0","0","0","interacts with","CLEC12A (interacts with) TAGAP","0","0","9606.ENSP00000347916","9606.ENSP00000356033","false","interacts with","CLEC12A (interacts with) TAGAP","0","0"
"188","52","197","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) UBASH3A","0","0","9606.ENSP00000315474","9606.ENSP00000317327","false","interacts with","GIMAP7 (interacts with) UBASH3A","0","0"
"187","0","208","0","0","0","0","0","0","0","interacts with","VNN2 (interacts with) GIMAP7","0","0","9606.ENSP00000322276","9606.ENSP00000315474","false","interacts with","VNN2 (interacts with) GIMAP7","66","0"
"96","60","172","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) BST2","0","0","9606.ENSP00000353099","9606.ENSP00000252593","false","interacts with","HLA-DRB1 (interacts with) BST2","74","72"
"152","0","151","0","0","0","0","0","0","0","interacts with","EVI2B (interacts with) HLA-DRB1","0","0","9606.ENSP00000333779","9606.ENSP00000353099","false","interacts with","EVI2B (interacts with) HLA-DRB1","0","0"
"333","0","333","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) VNN2","0","0","9606.ENSP00000356033","9606.ENSP00000322276","false","interacts with","TAGAP (interacts with) VNN2","0","0"
"280","0","280","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) UBASH3A","0","0","9606.ENSP00000331172","9606.ENSP00000317327","false","interacts with","CD8B (interacts with) UBASH3A","0","0"
"0","0","226","0","0","0","0","0","0","0","interacts with","SDHC (interacts with) BACH2","0","0","9606.ENSP00000356953","9606.ENSP00000257749","false","interacts with","SDHC (interacts with) BACH2","134","143"
"0","0","560","0","0","0","0","0","0","0","interacts with","BACH2 (interacts with) UBASH3A","0","0","9606.ENSP00000257749","9606.ENSP00000317327","false","interacts with","BACH2 (interacts with) UBASH3A","560","0"
"258","0","258","0","0","0","0","0","0","0","interacts with","APOL3 (interacts with) GIMAP7","0","0","9606.ENSP00000344577","9606.ENSP00000315474","false","interacts with","APOL3 (interacts with) GIMAP7","0","0"
"540","0","540","0","0","0","0","0","0","0","interacts with","LILRB2 (interacts with) GIMAP7","0","0","9606.ENSP00000375629","9606.ENSP00000315474","false","interacts with","LILRB2 (interacts with) GIMAP7","0","0"
"167","0","201","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) VNN2","0","0","9606.ENSP00000353099","9606.ENSP00000322276","false","interacts with","HLA-DRB1 (interacts with) VNN2","81","0"
"76","0","279","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) UBASH3A","0","0","9606.ENSP00000353099","9606.ENSP00000317327","false","interacts with","HLA-DRB1 (interacts with) UBASH3A","252","0"
"76","63","206","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) LYN","0","0","9606.ENSP00000353099","9606.ENSP00000428924","false","interacts with","HLA-DRB1 (interacts with) LYN","134","67"
"335","0","335","0","0","0","0","0","0","0","interacts with","PIK3R6 (interacts with) TAGAP","0","0","9606.ENSP00000480157","9606.ENSP00000356033","false","interacts with","PIK3R6 (interacts with) TAGAP","0","0"
"189","0","518","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) UBASH3A","0","0","9606.ENSP00000356033","9606.ENSP00000317327","false","interacts with","TAGAP (interacts with) UBASH3A","392","101"
"0","62","475","0","0","0","0","56","0","0","interacts with","IKZF1 (interacts with) BACH2","0","0","9606.ENSP00000331614","9606.ENSP00000257749","false","interacts with","IKZF1 (interacts with) BACH2","455","0"
"187","0","208","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) VNN2","0","0","9606.ENSP00000315474","9606.ENSP00000322276","false","interacts with","GIMAP7 (interacts with) VNN2","66","0"
"152","0","151","0","0","0","0","0","0","0","interacts with","GRAP2 (interacts with) GIMAP7","0","0","9606.ENSP00000339186","9606.ENSP00000315474","false","interacts with","GRAP2 (interacts with) GIMAP7","0","0"
"62","61","297","0","0","0","0","151","0","0","interacts with","ISG15 (interacts with) TRAF1","0","0","9606.ENSP00000368699","9606.ENSP00000362994","false","interacts with","ISG15 (interacts with) TRAF1","171","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","LILRB3 (interacts with) TAGAP","0","0","9606.ENSP00000245620","9606.ENSP00000356033","false","interacts with","LILRB3 (interacts with) TAGAP","0","0"
"155","51","941","0","900","0","0","0","0","621","interacts with","HLA-B (interacts with) HLA-DRB1","0","0","9606.ENSP00000399168","9606.ENSP00000353099","false","interacts with","HLA-B (interacts with) HLA-DRB1","876","73"
"98","65","157","0","0","0","0","0","0","0","interacts with","RAC2 (interacts with) HLA-DRB1","0","0","9606.ENSP00000249071","9606.ENSP00000353099","false","interacts with","RAC2 (interacts with) HLA-DRB1","81","0"
"336","0","336","0","0","0","0","0","0","0","interacts with","FGR (interacts with) GIMAP7","0","0","9606.ENSP00000363117","9606.ENSP00000315474","false","interacts with","FGR (interacts with) GIMAP7","0","0"
"121","51","940","0","900","0","0","0","0","600","interacts with","HLA-C (interacts with) HLA-DRB1","0","0","9606.ENSP00000365402","9606.ENSP00000353099","false","interacts with","HLA-C (interacts with) HLA-DRB1","857","73"
"332","0","407","0","0","0","0","0","0","0","interacts with","LSP1 (interacts with) TAGAP","0","0","9606.ENSP00000371194","9606.ENSP00000356033","false","interacts with","LSP1 (interacts with) TAGAP","150","0"
"0","0","288","0","0","0","0","77","0","0","interacts with","BIRC5 (interacts with) TRAF1","0","0","9606.ENSP00000301633","9606.ENSP00000362994","false","interacts with","BIRC5 (interacts with) TRAF1","194","121"
"0","64","202","0","0","0","0","172","0","0","interacts with","ISG15 (interacts with) AQP9","0","0","9606.ENSP00000368699","9606.ENSP00000219919","false","interacts with","ISG15 (interacts with) AQP9","0","54"
"120","0","872","0","0","0","800","290","0","0","interacts with","MT-ND1 (interacts with) UQCR10","0","0","9606.ENSP00000354687","9606.ENSP00000332887","false","interacts with","MT-ND1 (interacts with) UQCR10","90","54"
"112","62","605","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) TRAF1","0","0","9606.ENSP00000353099","9606.ENSP00000362994","false","interacts with","HLA-DRB1 (interacts with) TRAF1","564","0"
"171","0","171","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) AQP9","0","0","9606.ENSP00000353099","9606.ENSP00000219919","false","interacts with","HLA-DRB1 (interacts with) AQP9","0","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) AQP9","0","0","9606.ENSP00000315474","9606.ENSP00000219919","false","interacts with","GIMAP7 (interacts with) AQP9","0","0"
"153","0","329","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) TRAF1","0","0","9606.ENSP00000356033","9606.ENSP00000362994","false","interacts with","TAGAP (interacts with) TRAF1","241","0"
"0","0","181","0","0","0","0","0","0","0","interacts with","CD68 (interacts with) ISG15","0","0","9606.ENSP00000250092","9606.ENSP00000368699","false","interacts with","CD68 (interacts with) ISG15","181","0"
"264","0","264","0","0","0","0","0","0","0","interacts with","CD300LF (interacts with) GIMAP7","0","0","9606.ENSP00000462309","9606.ENSP00000315474","false","interacts with","CD300LF (interacts with) GIMAP7","0","0"
"77","0","351","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) TRAF1","0","0","9606.ENSP00000252593","9606.ENSP00000362994","false","interacts with","BST2 (interacts with) TRAF1","326","0"
"140","62","914","0","900","0","0","0","0","951","interacts with","HLA-DOB (interacts with) HLA-DRB1","0","0","9606.ENSP00000390020","9606.ENSP00000353099","false","interacts with","HLA-DOB (interacts with) HLA-DRB1","558","138"
"214","0","214","0","0","0","0","0","0","0","interacts with","FCER1A (interacts with) GIMAP7","0","0","9606.ENSP00000357097","9606.ENSP00000315474","false","interacts with","FCER1A (interacts with) GIMAP7","0","0"
"317","0","317","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) AQP9","0","0","9606.ENSP00000356033","9606.ENSP00000219919","false","interacts with","TAGAP (interacts with) AQP9","0","0"
"68","62","198","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) HLA-DRB1","0","0","9606.ENSP00000331172","9606.ENSP00000353099","false","interacts with","CD8B (interacts with) HLA-DRB1","150","49"
"98","107","448","0","0","0","0","0","0","0","interacts with","IL2RB (interacts with) HLA-DRB1","0","0","9606.ENSP00000216223","9606.ENSP00000353099","false","interacts with","IL2RB (interacts with) HLA-DRB1","370","0"
"313","63","328","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) FGL2","0","0","9606.ENSP00000356033","9606.ENSP00000248598","false","interacts with","TAGAP (interacts with) FGL2","0","0"
"67","62","166","0","0","0","0","0","0","0","interacts with","CD300LB (interacts with) BST2","0","0","9606.ENSP00000376397","9606.ENSP00000252593","false","interacts with","CD300LB (interacts with) BST2","108","58"
"214","0","214","0","0","0","0","0","0","0","interacts with","SRGN (interacts with) GIMAP7","0","0","9606.ENSP00000242465","9606.ENSP00000315474","false","interacts with","SRGN (interacts with) GIMAP7","0","0"
"69","0","492","0","0","0","0","0","0","0","interacts with","CD19 (interacts with) BST2","0","0","9606.ENSP00000437940","9606.ENSP00000252593","false","interacts with","CD19 (interacts with) BST2","460","72"
"522","0","522","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) FGL2","0","0","9606.ENSP00000315474","9606.ENSP00000248598","false","interacts with","GIMAP7 (interacts with) FGL2","0","0"
"139","65","208","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) GBP2","0","0","9606.ENSP00000353099","9606.ENSP00000359497","false","interacts with","HLA-DRB1 (interacts with) GBP2","96","0"
"182","74","225","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) FGL2","0","0","9606.ENSP00000353099","9606.ENSP00000248598","false","interacts with","HLA-DRB1 (interacts with) FGL2","0","60"
"184","0","183","0","0","0","0","0","0","0","interacts with","TNFAIP8L2 (interacts with) HLA-DRB1","0","0","9606.ENSP00000357906","9606.ENSP00000353099","false","interacts with","TNFAIP8L2 (interacts with) HLA-DRB1","0","0"
"139","65","208","0","0","0","0","0","0","0","interacts with","GBP2 (interacts with) HLA-DRB1","0","0","9606.ENSP00000359497","9606.ENSP00000353099","false","interacts with","GBP2 (interacts with) HLA-DRB1","96","0"
"0","0","243","0","0","0","0","0","0","0","interacts with","CCRL2 (interacts with) BACH2","0","0","9606.ENSP00000349967","9606.ENSP00000257749","false","interacts with","CCRL2 (interacts with) BACH2","244","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","PIK3R5 (interacts with) GIMAP7","0","0","9606.ENSP00000392812","9606.ENSP00000315474","false","interacts with","PIK3R5 (interacts with) GIMAP7","0","0"
"247","0","246","0","0","0","0","0","0","0","interacts with","IL18RAP (interacts with) GIMAP7","0","0","9606.ENSP00000264260","9606.ENSP00000315474","false","interacts with","IL18RAP (interacts with) GIMAP7","0","0"
"0","0","181","0","0","0","0","0","0","0","interacts with","IL10 (interacts with) TAGAP","0","0","9606.ENSP00000412237","9606.ENSP00000356033","false","interacts with","IL10 (interacts with) TAGAP","181","0"
"66","94","953","0","900","0","0","0","0","0","interacts with","ISG15 (interacts with) GBP2","0","0","9606.ENSP00000368699","9606.ENSP00000359497","false","interacts with","ISG15 (interacts with) GBP2","518","0"
"0","0","389","0","0","0","0","0","0","0","interacts with","RUNX3 (interacts with) BACH2","0","0","9606.ENSP00000382800","9606.ENSP00000257749","false","interacts with","RUNX3 (interacts with) BACH2","321","138"
"97","78","929","0","900","0","0","0","0","0","interacts with","BST2 (interacts with) GBP2","0","0","9606.ENSP00000252593","9606.ENSP00000359497","false","interacts with","BST2 (interacts with) GBP2","253","0"
"175","65","213","0","0","0","0","0","0","0","interacts with","CORO1A (interacts with) HLA-DRB1","0","0","9606.ENSP00000219150","9606.ENSP00000353099","false","interacts with","CORO1A (interacts with) HLA-DRB1","0","62"
"175","63","241","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) GBP2","0","0","9606.ENSP00000356033","9606.ENSP00000359497","false","interacts with","TAGAP (interacts with) GBP2","60","79"
"152","62","192","0","0","0","0","0","0","0","interacts with","FERMT3 (interacts with) HLA-DRB1","0","0","9606.ENSP00000279227","9606.ENSP00000353099","false","interacts with","FERMT3 (interacts with) HLA-DRB1","66","0"
"338","49","418","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) TAGAP","0","0","9606.ENSP00000315474","9606.ENSP00000356033","false","interacts with","GIMAP7 (interacts with) TAGAP","150","0"
"332","0","332","0","0","0","0","0","0","0","interacts with","SAMSN1 (interacts with) TAGAP","0","0","9606.ENSP00000285670","9606.ENSP00000356033","false","interacts with","SAMSN1 (interacts with) TAGAP","0","0"
"316","0","315","0","0","0","0","0","0","0","interacts with","RGS18 (interacts with) GIMAP7","0","0","9606.ENSP00000356430","9606.ENSP00000315474","false","interacts with","RGS18 (interacts with) GIMAP7","0","0"
"184","0","183","0","0","0","0","0","0","0","interacts with","SLAMF1 (interacts with) GIMAP7","0","0","9606.ENSP00000306190","9606.ENSP00000315474","false","interacts with","SLAMF1 (interacts with) GIMAP7","0","0"
"157","63","224","0","0","0","0","0","0","0","interacts with","CD79B (interacts with) HLA-DRB1","0","0","9606.ENSP00000376544","9606.ENSP00000353099","false","interacts with","CD79B (interacts with) HLA-DRB1","91","48"
"0","0","421","0","0","0","0","0","0","0","interacts with","LILRB3 (interacts with) BST2","0","0","9606.ENSP00000245620","9606.ENSP00000252593","false","interacts with","LILRB3 (interacts with) BST2","421","0"
"0","0","210","0","0","0","0","0","0","0","interacts with","IL6R (interacts with) BACH2","0","0","9606.ENSP00000357470","9606.ENSP00000257749","false","interacts with","IL6R (interacts with) BACH2","210","0"
"122","0","253","0","0","0","0","0","0","0","interacts with","CXCL10 (interacts with) TAGAP","0","0","9606.ENSP00000305651","9606.ENSP00000356033","false","interacts with","CXCL10 (interacts with) TAGAP","170","58"
"213","0","213","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) GBP2","0","0","9606.ENSP00000315474","9606.ENSP00000359497","false","interacts with","GIMAP7 (interacts with) GBP2","0","42"
"0","0","556","0","0","0","0","0","0","0","interacts with","CD8A (interacts with) BST2","0","0","9606.ENSP00000386559","9606.ENSP00000252593","false","interacts with","CD8A (interacts with) BST2","556","0"
"245","62","261","0","0","0","0","0","0","0","interacts with","CYTIP (interacts with) GIMAP7","0","0","9606.ENSP00000264192","9606.ENSP00000315474","false","interacts with","CYTIP (interacts with) GIMAP7","0","0"
"0","0","181","0","0","0","0","0","0","0","interacts with","PDCD1 (interacts with) BACH2","0","0","9606.ENSP00000335062","9606.ENSP00000257749","false","interacts with","PDCD1 (interacts with) BACH2","181","0"
"174","0","173","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) NCF2","0","0","9606.ENSP00000315474","9606.ENSP00000356505","false","interacts with","GIMAP7 (interacts with) NCF2","0","0"
"140","61","157","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) THEMIS2","0","0","9606.ENSP00000315474","9606.ENSP00000363031","false","interacts with","GIMAP7 (interacts with) THEMIS2","0","0"
"0","53","249","0","0","0","0","0","0","0","interacts with","BACH2 (interacts with) THEMIS2","0","0","9606.ENSP00000257749","9606.ENSP00000363031","false","interacts with","BACH2 (interacts with) THEMIS2","75","212"
"287","0","286","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) THEMIS2","0","0","9606.ENSP00000356033","9606.ENSP00000363031","false","interacts with","TAGAP (interacts with) THEMIS2","0","0"
"207","62","408","0","0","0","0","0","0","0","interacts with","TBC1D10C (interacts with) GIMAP7","0","0","9606.ENSP00000443654","9606.ENSP00000315474","false","interacts with","TBC1D10C (interacts with) GIMAP7","260","53"
"337","0","390","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) NCF2","0","0","9606.ENSP00000356033","9606.ENSP00000356505","false","interacts with","TAGAP (interacts with) NCF2","60","101"
"152","66","175","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CYTH4","0","0","9606.ENSP00000353099","9606.ENSP00000248901","false","interacts with","HLA-DRB1 (interacts with) CYTH4","0","43"
"335","109","382","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CYTH4","0","0","9606.ENSP00000356033","9606.ENSP00000248901","false","interacts with","TAGAP (interacts with) CYTH4","0","0"
"141","66","163","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) THEMIS2","0","0","9606.ENSP00000353099","9606.ENSP00000363031","false","interacts with","HLA-DRB1 (interacts with) THEMIS2","0","0"
"152","49","159","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) GIMAP7","0","0","9606.ENSP00000331172","9606.ENSP00000315474","false","interacts with","CD8B (interacts with) GIMAP7","0","0"
"76","0","153","0","0","0","0","0","0","0","interacts with","HCK (interacts with) BST2","0","0","9606.ENSP00000444986","9606.ENSP00000252593","false","interacts with","HCK (interacts with) BST2","120","43"
"178","0","207","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CYTH4","0","0","9606.ENSP00000315474","9606.ENSP00000248901","false","interacts with","GIMAP7 (interacts with) CYTH4","0","76"
"0","62","387","0","0","0","0","66","0","0","interacts with","SNRPD2 (interacts with) ISG15","0","0","9606.ENSP00000342374","9606.ENSP00000368699","false","interacts with","SNRPD2 (interacts with) ISG15","357","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","AQP9 (interacts with) GIMAP7","0","0","9606.ENSP00000219919","9606.ENSP00000315474","false","interacts with","AQP9 (interacts with) GIMAP7","0","0"
"182","0","181","0","0","0","0","0","0","0","interacts with","APBB1IP (interacts with) GIMAP7","0","0","9606.ENSP00000365411","9606.ENSP00000315474","false","interacts with","APBB1IP (interacts with) GIMAP7","0","0"
"180","0","425","0","0","0","0","0","0","0","interacts with","RUNX3 (interacts with) TAGAP","0","0","9606.ENSP00000382800","9606.ENSP00000356033","false","interacts with","RUNX3 (interacts with) TAGAP","328","0"
"88","0","362","0","0","0","0","0","0","0","interacts with","CD69 (interacts with) BST2","0","0","9606.ENSP00000228434","9606.ENSP00000252593","false","interacts with","CD69 (interacts with) BST2","323","50"
"185","0","237","0","0","0","0","0","0","0","interacts with","HCST (interacts with) HLA-DRB1","0","0","9606.ENSP00000246551","9606.ENSP00000353099","false","interacts with","HCST (interacts with) HLA-DRB1","103","0"
"175","63","230","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) NCF2","0","0","9606.ENSP00000353099","9606.ENSP00000356505","false","interacts with","HLA-DRB1 (interacts with) NCF2","84","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","CD300LB (interacts with) GIMAP7","0","0","9606.ENSP00000376397","9606.ENSP00000315474","false","interacts with","CD300LB (interacts with) GIMAP7","0","0"
"338","49","418","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) GIMAP7","0","0","9606.ENSP00000356033","9606.ENSP00000315474","false","interacts with","TAGAP (interacts with) GIMAP7","150","0"
"111","0","245","0","0","0","0","0","0","0","interacts with","CD53 (interacts with) BST2","0","0","9606.ENSP00000271324","9606.ENSP00000252593","false","interacts with","CD53 (interacts with) BST2","181","47"
"315","0","315","0","0","0","0","0","0","0","interacts with","MPEG1 (interacts with) GIMAP7","0","0","9606.ENSP00000354335","9606.ENSP00000315474","false","interacts with","MPEG1 (interacts with) GIMAP7","0","0"
"175","63","230","0","0","0","0","0","0","0","interacts with","NCF2 (interacts with) HLA-DRB1","0","0","9606.ENSP00000356505","9606.ENSP00000353099","false","interacts with","NCF2 (interacts with) HLA-DRB1","84","0"
"333","0","376","0","0","0","0","0","0","0","interacts with","CD53 (interacts with) GIMAP7","0","0","9606.ENSP00000271324","9606.ENSP00000315474","false","interacts with","CD53 (interacts with) GIMAP7","104","0"
"213","0","213","0","0","0","0","0","0","0","interacts with","FOLR2 (interacts with) GIMAP7","0","0","9606.ENSP00000298223","9606.ENSP00000315474","false","interacts with","FOLR2 (interacts with) GIMAP7","0","0"
"69","0","622","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) STAT4","0","0","9606.ENSP00000353099","9606.ENSP00000376134","false","interacts with","HLA-DRB1 (interacts with) STAT4","611","0"
"522","0","522","0","0","0","0","0","0","0","interacts with","FGL2 (interacts with) GIMAP7","0","0","9606.ENSP00000248598","9606.ENSP00000315474","false","interacts with","FGL2 (interacts with) GIMAP7","0","0"
"141","0","156","0","0","0","0","58","0","0","interacts with","BCL2A1 (interacts with) GIMAP7","0","0","9606.ENSP00000267953","9606.ENSP00000315474","false","interacts with","BCL2A1 (interacts with) GIMAP7","0","0"
"0","0","316","0","0","0","0","57","0","0","interacts with","BACH2 (interacts with) STAT4","0","0","9606.ENSP00000257749","9606.ENSP00000376134","false","interacts with","BACH2 (interacts with) STAT4","305","0"
"0","49","625","0","0","0","0","70","0","0","interacts with","ISG15 (interacts with) STAT4","0","0","9606.ENSP00000368699","9606.ENSP00000376134","false","interacts with","ISG15 (interacts with) STAT4","220","521"
"337","82","365","0","0","0","0","0","0","0","interacts with","PARVG (interacts with) TAGAP","0","0","9606.ENSP00000391583","9606.ENSP00000356033","false","interacts with","PARVG (interacts with) TAGAP","0","0"
"88","0","217","0","0","0","0","0","0","0","interacts with","CCRL2 (interacts with) BST2","0","0","9606.ENSP00000349967","9606.ENSP00000252593","false","interacts with","CCRL2 (interacts with) BST2","177","0"
"177","0","241","0","0","0","0","0","0","0","interacts with","ENSG00000268500 (interacts with) GIMAP7","0","0","9606.ENSP00000470259","9606.ENSP00000315474","false","interacts with","ENSG00000268500 (interacts with) GIMAP7","57","101"
"185","0","185","0","0","0","0","0","0","0","interacts with","APOBR (interacts with) HLA-DRB1","0","0","9606.ENSP00000457539","9606.ENSP00000353099","false","interacts with","APOBR (interacts with) HLA-DRB1","0","0"
"333","0","333","0","0","0","0","0","0","0","interacts with","CLEC10A (interacts with) GIMAP7","0","0","9606.ENSP00000254868","9606.ENSP00000315474","false","interacts with","CLEC10A (interacts with) GIMAP7","0","0"
"0","64","185","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) STAT4","0","0","9606.ENSP00000252593","9606.ENSP00000376134","false","interacts with","BST2 (interacts with) STAT4","94","117"
"211","0","211","0","0","0","0","0","0","0","interacts with","CTSS (interacts with) GIMAP7","0","0","9606.ENSP00000357981","9606.ENSP00000315474","false","interacts with","CTSS (interacts with) GIMAP7","0","42"
"317","0","317","0","0","0","0","0","0","0","interacts with","AQP9 (interacts with) TAGAP","0","0","9606.ENSP00000219919","9606.ENSP00000356033","false","interacts with","AQP9 (interacts with) TAGAP","0","0"
"131","0","350","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) STAT4","0","0","9606.ENSP00000356033","9606.ENSP00000376134","false","interacts with","TAGAP (interacts with) STAT4","283","0"
"306","0","306","0","0","0","0","0","0","0","interacts with","PARVG (interacts with) GIMAP7","0","0","9606.ENSP00000391583","9606.ENSP00000315474","false","interacts with","PARVG (interacts with) GIMAP7","0","0"
"128","0","189","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) STX11","0","0","9606.ENSP00000353099","9606.ENSP00000356540","false","interacts with","HLA-DRB1 (interacts with) STX11","92","59"
"159","0","158","0","0","0","0","0","0","0","interacts with","OSM (interacts with) HLA-DRB1","0","0","9606.ENSP00000215781","9606.ENSP00000353099","false","interacts with","OSM (interacts with) HLA-DRB1","0","0"
"261","0","261","0","0","0","0","0","0","0","interacts with","CYBB (interacts with) GIMAP7","0","0","9606.ENSP00000367851","9606.ENSP00000315474","false","interacts with","CYBB (interacts with) GIMAP7","0","0"
"338","0","343","0","0","0","0","0","0","0","interacts with","PLCB2 (interacts with) TAGAP","0","0","9606.ENSP00000260402","9606.ENSP00000356033","false","interacts with","PLCB2 (interacts with) TAGAP","0","49"
"0","0","219","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) STAT4","0","0","9606.ENSP00000331172","9606.ENSP00000376134","false","interacts with","CD8B (interacts with) STAT4","130","140"
"319","0","319","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) STX11","0","0","9606.ENSP00000356033","9606.ENSP00000356540","false","interacts with","TAGAP (interacts with) STX11","0","0"
"77","49","353","0","0","0","0","0","0","0","interacts with","CD1C (interacts with) BST2","0","0","9606.ENSP00000357152","9606.ENSP00000252593","false","interacts with","CD1C (interacts with) BST2","323","0"
"152","0","205","0","0","0","0","0","0","0","interacts with","SLAMF1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000306190","9606.ENSP00000353099","false","interacts with","SLAMF1 (interacts with) HLA-DRB1","88","55"
"0","0","158","0","0","0","0","104","0","0","interacts with","ISG15 (interacts with) BIRC5","0","0","9606.ENSP00000368699","9606.ENSP00000301633","false","interacts with","ISG15 (interacts with) BIRC5","92","49"
"0","62","175","0","0","0","0","75","0","0","interacts with","BIRC5 (interacts with) RAC2","0","0","9606.ENSP00000301633","9606.ENSP00000249071","false","interacts with","BIRC5 (interacts with) RAC2","85","84"
"88","0","296","0","0","0","0","0","0","0","interacts with","MPO (interacts with) HLA-DRB1","0","0","9606.ENSP00000225275","9606.ENSP00000353099","false","interacts with","MPO (interacts with) HLA-DRB1","260","0"
"98","65","157","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) RAC2","0","0","9606.ENSP00000353099","9606.ENSP00000249071","false","interacts with","HLA-DRB1 (interacts with) RAC2","81","0"
"100","0","214","0","0","0","0","0","0","0","interacts with","CX3CR1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000351059","9606.ENSP00000353099","false","interacts with","CX3CR1 (interacts with) HLA-DRB1","140","67"
"162","65","218","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) TLR4","0","0","9606.ENSP00000356033","9606.ENSP00000363089","false","interacts with","TAGAP (interacts with) TLR4","83","0"
"340","0","341","0","0","0","0","0","0","0","interacts with","AIF1 (interacts with) TAGAP","0","0","9606.ENSP00000365227","9606.ENSP00000356033","false","interacts with","AIF1 (interacts with) TAGAP","0","43"
"319","66","966","0","900","0","0","0","0","0","interacts with","OAS2 (interacts with) BST2","0","0","9606.ENSP00000342278","9606.ENSP00000252593","false","interacts with","OAS2 (interacts with) BST2","517","64"
"132","62","257","0","0","0","0","0","0","0","interacts with","ITGAL (interacts with) HLA-DRB1","0","0","9606.ENSP00000349252","9606.ENSP00000353099","false","interacts with","ITGAL (interacts with) HLA-DRB1","142","62"
"159","825","984","0","0","0","800","155","0","0","interacts with","NDUFS6 (interacts with) UQCR10","0","0","9606.ENSP00000274137","9606.ENSP00000332887","false","interacts with","NDUFS6 (interacts with) UQCR10","378","188"
"59","0","335","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) TLR4","0","0","9606.ENSP00000252593","9606.ENSP00000363089","false","interacts with","BST2 (interacts with) TLR4","323","0"
"213","79","272","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) RAC2","0","0","9606.ENSP00000356033","9606.ENSP00000249071","false","interacts with","TAGAP (interacts with) RAC2","75","43"
"98","64","359","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) TLR4","0","0","9606.ENSP00000353099","9606.ENSP00000363089","false","interacts with","HLA-DRB1 (interacts with) TLR4","293","53"
"211","0","221","0","0","0","0","0","0","0","interacts with","FCGR1A (interacts with) TAGAP","0","0","9606.ENSP00000358165","9606.ENSP00000356033","false","interacts with","FCGR1A (interacts with) TAGAP","54","0"
